X4852 X7200 X5473 X4161 X5196 X6366 X2925 X4160 X8484 X2532 X6363 X2864 X6360 X185 X6019 X6869 X2867 X2587 X2151 X3576 X5733 X64805 X147 X1524 X554 X146 X3357 X53829 X1910 X187 X9934 X1902 X2149 X351 X6915 X10161
TCGA-BH-A0B0 8.90158076218367 11.6848741838381 3 3 3 18.0375011799695 15.2703866414069 3 8.57863580851757 19.3274334963561 19.5623753992922 10.1451894946246 10.287309681882 15.8246432086301 12.7282582665959 14.5257628052036 15.3346100656145 9.92952979379185 17.0854099566478 14.6926608417218 15.8573305081941 14.4792046208515 12.9625347027724 16.6012877962377 15.3222065361815 12.4897124704555 14.2211192701087 15.2864007630435 15.4744667938946 19.1586225907364 14.5326547791316 17.2750524254269 18.3819483219769 22.3092841524894 14.634706324529 16.9590553128955
TCGA-A7-A6VX 3 7.75922853554746 3 9.30679191566672 3 14.8034288142192 18.4135951325338 8.975710420839 3 15.4602305356983 15.2821117570143 8.5124298384411 8.91077169456416 13.1208468947805 12.9215529232268 10.4589696576179 13.9259161502148 7.39482174755222 17.1304509406933 13.2598222930945 15.9583218230392 12.0451242057678 11.70238422928 14.9069570483968 12.0575713998009 11.7969345557786 11.1118191342925 13.5269911087245 13.318354537578 16.9803379374605 12.6239492967783 17.8568034917054 17.9771727101188 21.7771259182798 15.0404068534617 16.0404844010499
TCGA-AO-A03L 3 12.1026568783309 3 8.08288620103341 3 17.4850519907975 17.4668416555879 3 3 16.0418391787427 18.2657460605024 7.30651558138323 10.4534262727042 13.9373152230989 12.4806668367813 11.0375493429589 15.2852073139944 5.38287053518918 19.0518122845015 13.0636878333272 13.2311358645839 12.7952418800185 10.4583699116127 15.2501213755033 11.745323308487 9.30030264347933 14.2734415004676 14.551368479328 14.5904558489217 17.8117956893333 13.0569610060348 15.9822106171908 19.6376032817445 21.18342284368 14.3252854887704 16.8208061388924
TCGA-A8-A07S 3 8.52603802741105 11.5512249702087 13.5706906403569 9.22522013026823 15.4996015559934 9.86493216670747 3 3 14.9434462923222 14.5153583321408 13.4002602618515 7.73138591105175 21.61740809514 11.1296989476059 10.6012689365402 15.4029334987348 3 16.4354785156206 13.6691200505991 12.9836618819518 12.3934015726156 13.3259790601341 16.4728682062369 11.133238524984 9.59809325559239 13.7876184682059 14.9950160109875 14.1698991777292 17.5470451696178 12.7149298034306 17.5235702954727 17.634782156143 20.6545845990791 14.5362556417069 17.049903212011
TCGA-C8-A3M8 3 24.5992888397651 11.4142642412479 7.771947073005 9.85855484492497 15.3928642061325 12.7871797956091 3 8.9321241201562 17.330811683002 16.9174243134722 7.00307661444784 11.963039279647 22.7584451260437 13.894842429138 12.5069211282177 15.0652091050801 7.80674692944626 17.3175362241448 12.3950331319422 13.743371558311 11.8123378475291 15.7435364157084 14.5393215884693 13.9951288290214 11.4499107576546 12.9527879017576 13.2077410359486 15.6115400716022 19.4711720449165 13.8837060434282 15.6663009627213 18.9192656199609 21.7580125417778 15.4053240700102 17.4293779662399
TCGA-A7-A0DA 3 9.80165454993833 8.95815734949828 3 3 12.5667172837117 9.1089431842412 8.74160873639686 9.25934668012241 3 9.82755025903657 3 8.67685894703708 13.1929123168033 12.7989507175974 10.5737644839419 11.9350259685422 3 17.2044483469348 16.1905129502185 13.0637926104292 11.88124246769 14.5726872413091 14.9344224347053 8.90237456644271 11.2232763479474 14.8307110281299 13.3070880561674 12.7703255215148 15.9623205098674 12.603355540835 15.7827637120552 19.0201140178287 23.657060336781 14.2824250630166 15.5880486014725
TCGA-A2-A3XU 3 8.8946653466252 3 3 3 14.0982286079134 9.91837568534734 3 10.2384117617336 14.4241279845397 13.6115054692992 3 3 11.3822525728071 10.8286526034883 15.2760973885315 11.8411985530762 5.72619422522969 13.6772583783368 13.799112801378 13.123727226151 13.7419277393718 13.1025309869389 13.2335070738984 12.3991396513629 9.9704995129231 11.1514088226642 11.7830905741206 12.2854913522069 15.6801258502823 10.1784662366333 12.0102692981705 18.2057195166804 23.8034532394658 14.9426587064566 14.659158841056
TCGA-AN-A0FY 3 13.7721537412079 3 9.28597839688188 8.83580820931916 15.3368111359718 18.6968849101148 9.94329053749471 7.92098287105465 15.8415267776641 16.8436620431121 12.9633370789452 7.35293266301026 13.1928114482218 14.7067693850236 10.2691231970827 15.3545950715778 5.92256738328214 15.1192632267764 14.6055355589042 16.0475545955127 11.8354367352508 16.0405762851494 14.1325801931543 11.7359975973909 11.5607026147417 12.9614296030169 13.4627007486675 13.2011531723239 16.7572675999564 13.3590938902786 16.8477834933403 17.9722696326465 21.7252553484943 13.3301716289384 16.3593357582928
TCGA-4H-AAAK 12.2627863209118 12.8373163265019 14.3043362659581 8.45256973552553 9.56250552949333 13.3943200386469 16.4756806863785 9.68246969253902 3 16.23727790337 16.7986054240352 8.64047892552381 9.03948278940427 14.4896302464164 15.4434319609944 11.4601090509541 11.1805282350001 3 18.4709082479432 14.2933350099365 17.453126059448 13.73345662195 15.4404648398618 16.6189090926578 12.3647200299073 11.2511492162681 14.1921984253644 14.9458459943569 14.9035863859312 16.1844557871124 13.4151657070587 17.9291255351429 18.8935680867325 22.5006563968744 14.3385224752079 17.0896805998394
TCGA-A2-A0YM 3 7.36851304091543 9.77815522084288 13.9035487734239 3 16.0816677450817 8.94173899437393 3 9.6697792656583 13.9214496791936 17.4459435863497 3 7.54186919176458 12.0090723912093 13.137812172804 7.92121534781292 13.4451218315033 3 10.4185258572871 18.5704828874871 14.7383309493159 10.8521277396664 16.4291121076366 13.8212826380723 11.8268952335616 8.41976536256248 10.8204439311813 14.1635651589051 12.416547827266 17.1210893824476 14.0922723210342 15.4246636394482 16.7260858447853 23.2459798714464 14.3388658672629 15.0344016812241
TCGA-C8-A1HI 13.2969369775102 21.0945820263364 8.56261747464317 3 3 15.3812539794164 18.4409218207985 8.34727318620403 3 16.7432173864057 16.3307965311746 9.66094540818541 11.2501260057129 18.2243325889906 14.5891780261457 11.8715136065651 14.5593022615981 5.07441050732777 17.7758548445526 12.5083859746649 13.5326641458564 13.6932833857279 9.84789315921603 16.3813915684552 12.7246853856125 8.59762018354263 13.3078252196258 14.700396803221 14.467161280524 17.1519185319295 13.5442959610313 16.1401794756393 18.5262860252826 21.3860405119338 14.5776635343758 17.491163433803
TCGA-AC-A3HN 10.1948298727621 10.4126001250999 9.56551973063842 9.99893578578848 8.8193789840025 17.8205519638701 17.5696392244125 3 3 18.9360855334259 18.7600577562883 6.95393780933186 12.4358314725009 15.4052210973789 13.2984426476953 15.0247220458323 12.3223637386442 7.92016848271604 19.3513406512013 13.7886960517898 16.2016027017872 13.6320361617077 13.5916571464853 17.5132593979888 14.9089066369072 11.5897063556001 14.9490774671085 16.0384276528326 16.4691580030696 18.8810130114621 14.1206295426832 17.56798692576 19.6628454394911 21.881775265278 14.9641458467578 17.6644584175018
TCGA-E9-A54X 13.1287525385379 3 3 3 3 10.8072988517846 10.7456927476547 9.96203815879785 10.4844979850954 11.6159846863804 12.789418641058 3 3 16.219618530504 15.1405949711468 9.70754781520703 13.24729530032 3 9.92097548328828 14.9504011677263 15.2926354873427 11.2121920106539 13.2125247614709 13.7406125097233 10.9500014076846 7.67902737979413 10.5272921677923 10.450713616224 13.4773359151431 14.2445681034445 9.94241697406032 16.6967694961089 14.2882659566677 22.2484801011672 13.2062145095413 16.553366548839
TCGA-BH-A0H7 11.1471261426983 13.2368519100922 8.945918481296 8.08106370615952 3 15.6078873660168 20.4952403798287 9.30527207662473 3 16.2708696871544 18.6478702037038 8.84018888787511 3 14.7012098917553 11.8948396566528 12.3178347938774 14.3239206456327 7.71487770315172 18.8157101210068 14.5844930374094 17.1407796695145 12.3533740047613 11.6445200648187 14.0769298070312 12.3702924274799 14.2066115249604 13.8263642367554 13.6729046407352 14.833871010351 17.2776116175904 13.0340431582425 17.5626922970928 19.3914882305766 22.4273217996285 14.3407836182287 16.711484626965
TCGA-A2-A4S2 3 10.0154728829198 3 3 10.7225474965714 19.079657171574 19.4614968730233 3 8.80398879262104 18.7427718753818 18.4345162892294 10.7863538030827 10.5157541279956 13.7607505956787 17.018224582006 13.488048265482 15.2158758706686 8.46429763331756 18.6326264334263 12.0537337354761 17.6835435350171 13.7093661610387 15.1100827100346 15.4630012251101 14.0792251272053 11.2133647499766 14.1435292132398 13.9980025780984 15.7259672237854 16.1387826223419 13.8709962213603 17.6719203688796 18.9985001099326 21.753709223442 14.7737042365258 17.1195326994328
TCGA-OL-A66L 10.1478028210646 12.9904391481842 11.093106685128 3 11.3356809369759 19.7503821112809 16.0253825329326 9.30089349884581 8.83399285835125 22.1325658586371 20.3615988387445 10.4038558725887 11.3906962574657 14.3192051948961 14.0919043517896 15.1846550712461 12.3768041636745 8.02147819393541 18.093649182791 13.389298997354 16.4362694058419 12.3744423318857 12.7466804805714 14.5924056926343 16.8096435130812 12.3481713931487 13.467237705412 14.372831781162 15.3726564863151 18.4095296503569 13.0506542652717 17.1326349560696 18.4157757184742 21.1706826734975 15.74671403306 17.3964331133111
TCGA-AC-A6IV 11.7493638557242 21.6586567461235 11.5302106146179 8.0995225478397 10.1946176457915 19.3859901875051 15.3552679053221 9.73457890203722 10.8382472391288 20.0354818699286 20.133694907819 11.4229729703247 13.082551488911 19.6225499963345 13.7481630230815 14.8472404017675 12.8471104830839 7.17508261850812 17.9534088004026 13.9310739630836 17.3491534005606 15.0788622224703 14.0356543900011 16.3574595368318 15.2943058073326 13.9085785679585 15.4800748064744 16.3765960728243 16.6803254457049 19.1573437037173 14.3046411715507 16.7197686940303 19.5573968297911 21.4352280022943 15.0686330951977 18.2212119801673
TCGA-D8-A1JH 10.9254875811436 11.1843100211115 10.8058340368472 8.62250667026549 10.3148907973012 19.4468039373904 17.264847909127 3 3 18.4489045897643 17.7605367407502 8.81087330066651 11.3653655536941 17.7764532999019 15.9435353061793 14.1821016691409 11.5375377564836 7.68618359884126 17.8925573777168 14.6095886416798 17.6328066096834 15.2691497794137 12.5902214729004 17.9839434128389 13.8918106638995 12.0078524115145 14.2360904761592 16.2376574316556 15.2677026876166 18.3772066783478 14.7004302357443 17.5311414330218 19.2309342856084 22.4007811493971 14.1122083871037 17.6793090943812
TCGA-E2-A1IF 8.89606243353031 14.1270584952279 3 11.1647568255441 3 19.5062951686184 12.9358073299442 3 9.55790923291315 19.497395415691 19.9113447854598 3 11.9534168487201 16.9205231154397 13.0442390545598 13.8212663485911 15.5259998121037 3 18.8300089641522 15.907709223544 15.3602516680777 12.2530607363674 14.0646738095198 15.6547455250353 14.5145696361691 11.7994422037665 13.7563051062127 14.3952063020793 15.5093382353204 18.69537010316 12.9051304129334 17.6732863751125 18.7328379077096 21.7199756298041 15.5796628718928 18.0956063964476
TCGA-BH-A1F8 8.34765322693984 11.6719846700375 3 14.0026727814158 3 14.0891113917716 15.0334476424258 10.6338725507703 3 15.4088327757765 14.6867882400734 3 8.99836257978745 14.2533682009628 14.6209840335688 10.0437889182815 16.0867338791785 5.18649283032715 17.8241763034366 10.9206787508229 13.9479467268458 13.3440317818073 11.3999035067568 15.0065278873592 10.6276395459866 9.31597428465873 14.0707611077444 13.8869298313371 14.892611091828 16.8006635779318 12.4568610161987 16.6838214470846 18.5986180676775 19.8299676428039 13.3988080017755 16.9064768006504
TCGA-B6-A0IE 3 15.3938586349583 3 3 3 18.3396999052686 18.8791543922122 7.81684475743699 3 17.2340403741865 19.2520882438882 10.6218697570281 10.2929079940575 13.4043627049382 13.1027371303904 11.0054634211931 13.7905826771574 3 19.5302956842991 10.7818856349622 18.424312687042 12.8560742855676 11.293256698245 15.0196094040798 14.8983923267188 11.19570494677 14.6740496651622 13.9539491120378 15.7028474333999 17.7320446755382 13.4352881594728 17.2873018331764 19.2525171905657 21.2684396981256 14.6563720817299 17.1482003923731
TCGA-A8-A09K 3 12.7272523886647 3 3 3 16.6768957483934 17.6932931080578 3 9.56037451086506 16.3745127931721 17.7633169839887 10.5545726388981 3 18.3064543186849 8.43524185472796 11.7767848259351 14.8320347918657 3 17.5235985405112 12.0963632348896 17.203455428367 12.617593819393 12.5448625878452 13.8520890050959 11.5085622902721 8.31191386555667 13.8556028398745 15.0371739556494 13.5178805599827 15.8191127847875 14.0044299364974 15.8742765764282 17.7796420530549 20.8424847710862 13.0562951617229 15.8996748852476
TCGA-A8-A08S 3 10.7060498485256 3 12.4862754032638 3 11.6487976032781 15.9213659526226 9.63939477256261 10.742564320903 14.1577293751565 14.9350738109063 9.4907810190774 9.57406051757207 12.265765854499 14.41726917868 10.2842832281767 16.4598248603044 5.31937354902103 15.9521390876359 12.4634534594987 13.3297872466771 10.6438682083121 12.1513123224242 14.4167073817908 9.80150234511787 10.0617378691058 13.7645656982341 13.7282215856278 13.3939011315094 16.6252491600127 12.9570186052996 16.5303311633887 17.7348209719808 21.4133337317397 13.5386046292415 16.2353895703659
TCGA-A8-A08G 3 23.3670393717777 3 3 8.89749434227951 14.6864452555736 15.8491015528762 10.0055532352541 10.2666463086058 13.159926468781 13.417666678655 7.0284244120925 9.67938068019162 15.7655092528579 15.011337653411 10.14012078452 15.5058144311334 8.40079683091885 15.7817523753684 11.3571988912221 16.1198505581612 10.9574363873062 12.0514407287609 13.7278980789637 14.9309010035142 9.67958548558284 13.2832884493625 13.2948086423005 13.8317645085767 17.1299800610767 12.2987213164426 15.704396796249 17.7861510743762 21.5639538644368 14.0908182593451 17.0670987307935
TCGA-A2-A3XS 8.54789518214984 11.004544332932 8.90623893481254 3 9.1458942514185 18.4023283214303 10.6273821760642 9.26544625879362 10.1974695089651 17.9519811100626 20.0583622394329 7.26645820320202 10.9234783247315 12.3024639144788 11.9539104202895 13.5530301368357 11.997594952856 3 17.2614296438772 13.2363275474976 13.3130279781182 11.8988118036933 15.0187676307691 14.3034820587986 13.6335308439837 11.244423569011 13.9995267291856 14.1892436880028 15.0439187458588 17.9689722879347 13.8245195759571 14.9605063462945 18.219913127008 21.4324209018182 15.0509462740751 16.6956048058878
TCGA-A2-A0CQ 3 12.2428059545068 3 9.66825737634146 9.21648981893667 12.9070443871051 11.4327960609422 9.33612030899713 8.29637580529129 16.8930188553673 15.2933101838817 8.29819981380185 10.2615729153809 21.5798098136337 12.439696882232 12.5551813097931 12.4124249635494 3 16.8643139650304 12.9582217133877 13.854015932419 16.4486240100234 11.5828076813683 18.2570615044576 12.0151179121756 10.9949787853073 12.5136481077048 17.1386092801098 14.0023001079189 17.1267687904007 11.7347207615815 18.1263380920352 17.0215933999738 21.7001450948091 13.5278983375473 17.4830730881379
TCGA-C8-A12Q 3 3 3 3 3 18.4821514603926 11.7205759623522 10.3525090389235 3 16.5492417745484 19.1845790467708 3 7.53394766566913 13.3459034168735 8.9424521369619 12.9320860403143 16.3979745423084 6.08866707351878 17.9127990564346 15.5013321981377 14.2044456134229 13.5885514949167 13.7798611387457 15.1001124394679 13.047098772772 9.61457585757643 13.7208946423252 14.6890101242267 15.817290299064 18.5905263152 14.0186530505727 17.8836102588561 19.3377175091394 21.542036725197 14.5124652035854 17.3575867860646
TCGA-A8-A07Z 3 14.7639986194604 3 3 3 14.4893540383455 13.3521190932488 3 8.90333372802166 17.548299196249 16.097448987575 3 3 20.6500896352567 14.4364871941705 12.1101241153095 17.3888284791255 3 16.5357499405712 11.7149746966413 15.8242607927749 13.1961182463122 15.060508720197 17.3463170162553 13.1424545155456 11.519975645609 11.5109793961436 14.3511298897251 14.8775783188374 18.0606344442288 12.9900165482901 16.8470570970145 16.8619409795249 22.5285197722564 14.6954970077667 16.5893996208643
TCGA-BH-A18U 3 13.0630464328988 9.02843569082628 11.2961616865181 3 16.0958092991382 19.1423005114472 7.83716434140783 3 14.6672843655133 15.3783152269289 7.38444447853935 3 12.7479663057709 13.4547203750772 10.9777248547918 16.4101665319648 5.4494740499248 15.6333600627827 15.6271922838428 14.9589218253424 11.8786466727847 10.731553619862 13.2233691361058 9.96107563015798 10.3725727853519 14.721569182341 13.6109316630323 13.9043277052303 16.7167333809983 13.4224117909606 16.3441306041742 17.9026916546259 21.4077125055491 13.4507841655966 16.7114096052707
TCGA-BH-A0C3 3 13.1351847828011 9.26328182341776 8.39456449725278 9.50375777841016 20.4058167835575 16.7870552821247 3 8.58047224561698 19.1189703718426 20.0749716145165 7.61210639371297 11.6619975216306 16.1935090321614 13.407566474109 15.4050574753762 14.412143279883 6.52688761679931 19.2697573131309 14.1904868022865 17.4721150073773 13.6216684531949 13.2495514874806 14.9132622732227 15.3645260945621 11.8681798123668 16.3940677666113 15.1394440123663 17.2084693536829 18.9509051194875 14.8969918075569 17.6452589946288 19.6948040401749 21.2594820261524 14.0736615958909 17.8868280509534
TCGA-AC-A2BM 3 13.963312658874 3 9.68570822707995 3 14.0281916734118 16.5167505775391 12.7067361016362 3 16.4351933336573 17.141312885343 8.3153776685026 9.69875620618041 20.6344851408188 13.8345428447737 10.6710908327206 16.4921848855198 5.42096434257138 16.9189593083041 12.1119331379251 15.1128814747932 13.7634291354325 11.7805199574558 14.9840076995232 11.1419815006712 13.9265402454864 13.2752037600023 13.8791902540612 13.9498707968821 16.6267073462894 13.5186115306165 16.4055115695618 18.1636359437471 21.5458429502626 13.924990590951 17.1400678774419
TCGA-EW-A1IY 3 7.23556464962121 10.2195743883577 15.8173921764955 8.8927820345969 18.9614684929004 12.5169600923412 7.47108770718691 8.95398814297975 17.132578701937 20.7189502965656 3 7.40811838598331 13.9727313702048 15.5488188087407 13.9183672365928 13.447673471608 3 19.3175224726338 13.1467800805701 17.5987662379927 15.4945653840679 12.153377261934 15.6021921383899 10.7970802921552 6.77044354474396 13.618330955493 16.4291753087795 15.9572411022529 17.7365527388001 15.9402848965833 17.4505180105275 19.6414929019612 21.4785132890838 13.6712113234922 17.9301270088365
TCGA-A8-A07G 10.5650793849507 8.48719895145387 3 10.630437834574 3 16.6081471676529 19.1138480940685 9.71611339930421 3 16.3473405223553 18.4645374504503 3 8.66503132871771 15.3060768512146 12.8936984448178 13.2984781496735 12.381607073577 5.38165618941566 18.2102674702981 13.9821155537732 16.4416618427801 13.4759378572481 13.4751897477396 17.0456740604907 11.7438242649457 9.97000283092656 13.380962799592 15.043760433627 14.917256034564 18.1015904929137 13.3560711275356 17.6551629655523 18.9749811745199 22.3664714146593 14.3497686860168 16.9802293794412
TCGA-A8-A09B 9.5961520560248 12.2880576528855 3 3 3 15.1766952876456 16.8766220999134 3 9.8495734543098 17.7020009472054 16.1212317198931 3 9.67423149717458 18.3511503047259 18.6104137368399 11.7854608885523 12.405293401232 5.40085601542176 17.6072898509978 11.9805019486438 16.2597117508595 13.4758128035035 12.9144307294113 16.6136591813636 14.2001761061638 10.4498773310295 13.38362079145 14.8162570131458 14.8816897636952 17.9039569579739 12.3290974140297 17.2564594184889 18.1633785015628 21.4252800350735 14.6745483531044 16.6333678458499
TCGA-BH-A1ET 10.2311587915155 13.6179241475809 8.30189729470612 11.4718633252025 3 18.1815011087996 18.9238133995562 7.1293648198554 3 17.3529914995603 16.6646301331678 3 9.00117074142607 16.1172000465742 18.6778995007922 12.7407103858906 10.4925919125368 6.17116900026866 19.0534614360028 12.6635062872244 14.2451959819972 16.1344304742906 12.8918511491649 17.7502540121161 13.1790126314008 8.65152256581947 15.1874678743628 16.4854142621094 16.9046658963608 17.8108676591812 13.895822061495 17.0135859021908 19.628408490196 21.0610293445172 14.4794681400903 17.9372693450178
TCGA-A8-A08L 3 7.37923215185179 8.80229999412194 7.93948849798944 10.0306836863468 12.8672402326862 11.6698495043848 3 11.5451379664707 16.6015427866907 18.659084254582 7.16638147507724 9.50579163566051 16.8788494502066 10.269648132719 11.2810224657483 14.6647402402642 3 13.070371241537 11.1122188379426 12.9942092778843 12.609003105619 11.7460912065683 13.8409957036354 12.5288091601324 12.2737270395049 13.0331380753108 14.9133071692523 14.9150067386523 17.6725258453067 14.3465415243417 17.1033518853959 18.0868418065787 22.8225119635117 14.8276175529136 16.6497464424362
TCGA-AR-A24P 10.9078387474901 13.1695365915243 10.2764128320054 3 10.5183621162311 15.1198438321583 17.7511705389651 3 3 17.0706141759041 17.4840468778286 7.07768818819017 9.41276286508984 17.1631625616962 14.5451642118802 12.0780352071065 12.0971007669678 5.1904548100068 18.453108271791 15.4267872076685 16.7446406447379 14.8431542526593 11.7962676274842 17.3624377215705 12.4348424129277 10.1872293659772 14.2601785664332 15.0263385095607 15.1853602318534 17.7726606641212 13.4064976087851 17.6482565672854 19.1181532557537 22.1739601591211 13.2873244497131 17.4808526672588
TCGA-AR-A2LH 10.2217739936659 10.4395699490394 15.484476711185 3 3 20.1359131246631 15.1116066669608 10.3657348797911 3 20.5119566638306 20.9075490999121 8.90904331614195 11.2955483879171 13.954030470723 12.2013460732297 16.0429040828911 15.9842155015344 3 17.7355746473951 17.8968492128782 15.1104107967244 14.7690917427483 12.8824132397968 17.0768711265499 14.650353379127 11.6167641633106 13.8575066780036 15.9930910538289 16.3618491461769 18.1203818318364 15.1627716661423 16.618428105056 18.5666227785436 22.7902243458923 14.6994306271219 18.0677770611157
TCGA-A1-A0SP 9.69469325581325 9.1828874392392 11.0514046151329 3 3 20.2209803428331 12.0092380010881 11.6365673121556 8.38649019863021 16.8820240428695 18.5608256166815 7.42235757824531 3 14.6406821429199 13.4185911994387 14.3091896242004 13.2144080686692 5.48206393333945 15.7900115853386 16.5138534248496 13.6406259870672 13.2535892177593 11.9374138401042 13.0333271858773 11.9308019084133 7.16448868343558 13.6434430334706 15.3481557663716 14.018064783417 17.7123264489012 13.6844230945625 15.418887359713 17.5496484226185 22.7933209276865 13.6809475571391 16.1525841604662
TCGA-AO-A0JL 3 13.7259857606085 13.8016520687577 3 12.0469683579261 18.7278367597972 13.1776067309807 3 3 14.8720948336577 15.7685418346362 8.14956928313227 10.5223275511547 13.6069889538586 11.551782945655 13.0186063104423 13.0725146771114 7.04273150728106 12.7502003795887 15.4627989348787 15.4786760348849 3 14.9460610825187 12.3560810696836 11.8627103438203 12.0093209419788 13.5427856633351 13.605914621216 16.0272431677973 17.7754906821354 15.1459702596878 15.7999831654145 18.2748521827074 22.5121335036542 16.4238890679171 16.6984524987412
TCGA-AR-A2LE 3 11.1619520636685 3 10.8984728331954 3 17.9148282402548 12.1955580848752 3 3 18.1133046805873 17.1992998927008 7.81470230809371 10.9816972357744 18.8341230725843 14.5002768745474 13.8304342424775 13.2608518213294 6.72041613300828 17.781064411634 12.542614569102 18.6796774881558 12.6019165003688 14.6658926467632 16.2019676009765 12.5701197296553 10.0863762310013 13.5050984037389 14.9055214842311 15.5370880200271 18.7482632972482 13.8362299765443 15.8836445792142 18.9652882228735 22.5165281411743 14.6292148477138 17.0356328681084
TCGA-E2-A1IU 8.85684322161893 13.7071060959981 3 3 9.45690210196103 17.935611070956 14.7879280552565 9.98802691729783 3 18.2985315875528 19.2457095140805 7.56668841826179 10.7247963034528 19.0868830603514 13.2183100355999 13.5055020865569 11.9342201777581 6.4836744695889 16.5315290269303 12.6588419342645 14.1874805206919 14.34259616276 12.0058491879617 16.4996833516872 13.2843925531075 9.83043550353531 14.1008932664596 14.9119580676736 15.885085898153 17.1836813546763 12.5793095333742 16.4561786446733 18.0892484643161 21.3465717672839 14.3814777451066 17.4128984960238
TCGA-BH-A18H 3 12.911869846564 11.1610553718261 3 9.82719999473412 16.8522434323583 16.5613899118269 3 3 18.8430932570384 20.7399451041289 8.90285768135396 3 13.7814739879571 12.3203919867662 13.2799642527675 13.7915625486353 3 18.1077836987171 16.4565438831333 13.7652779356515 11.7807785816656 3 14.1004877804776 11.5182710766388 7.66482057090409 13.6485205239879 13.3218686380862 16.8001170804061 17.4691017376016 13.9345113668337 17.0848311688345 18.8768530905053 21.4043475370674 14.4761146085028 17.5146271464711
TCGA-BH-A18P 3 3 9.10188103570956 10.7877049564682 3 17.4590287934314 10.6560540310547 3 3 15.682322048546 17.3358593376236 8.42226214893918 3 12.7543463990534 12.8293979139137 12.2353579952737 15.9851022039796 3 17.3376715738353 14.669335247575 13.7860081885595 11.8752104933194 13.5816100196118 15.4101249094689 11.0295405287949 9.45493945232052 14.3841149019849 14.7303165471853 13.6810445875613 17.3383959081485 13.6436626173722 17.9699516526166 20.662914866356 23.094925642392 13.7739567158515 16.8932770475154
TCGA-BH-A0BP 3 11.6465890912102 9.54161958941606 8.67014154143233 3 15.2224909538467 14.1609308762291 3 3 18.6302559898677 17.6008930165203 7.88327810376874 9.83729915937472 13.9310463170484 12.0129002512177 14.219463896261 16.0626890664703 3 18.4578341180145 13.4725579142672 18.0264541452584 15.2873778228528 13.2000598078201 16.2834735712349 14.6530064784599 10.7384958150771 14.0848244136113 14.396021392656 16.0516628897529 18.6094687116924 13.5498923712059 16.6618962681072 19.2764496244327 21.1648790722844 14.8460431908064 17.1874050426874
TCGA-A8-A06Z 3 13.0779278425437 3 9.24188122120921 3 3 13.9859431719793 3 3 12.1757117795703 9.41923723406644 3 8.27365221052975 22.0462844669 13.5679729455825 9.34835430669204 15.6930426521256 7.0834752098823 16.2704537646769 13.3298895536125 12.5039876096139 11.3959570682065 12.3305443278175 14.4863111974577 11.3444535619873 10.4730356489527 12.0830251150154 13.4305361673896 15.9851127751736 15.869208626014 13.4530522612296 13.3581693484258 16.9761960405064 21.3398730995842 14.4396140144728 16.8692962214628
TCGA-A8-A07L 3 12.1710340646052 3 12.753705756463 9.25510823968513 16.5055177247005 15.3555534074847 3 3 14.7200398717497 14.960553740074 3 7.76054592809876 12.2977141292197 14.5303547948494 10.0186073451209 15.0988657773935 3 17.817777110618 12.8486106828541 16.7029023570448 12.7033829575541 13.1049153713558 14.5219776842927 12.1085283031888 10.2081650416048 13.5517722448563 13.0876782950405 14.0163400669572 18.0322322840713 13.0169735267327 16.2041756253524 18.471334502704 20.8240353759096 14.4868341874827 16.2433805954441
TCGA-B6-A0IH 9.1527848168032 10.0405948572824 3 3 9.7544413563799 20.3069683702543 17.5576969026266 12.0872584762307 3 21.107965583369 20.9017084314902 8.83069419872351 10.802675625396 15.086075770637 13.1204774965459 16.1735809844346 11.0852187309344 3 19.0887895058484 11.4175927193258 16.7020455108823 15.1306593691525 18.9296186723538 17.3435074636238 15.959415565974 12.7829380801563 14.6016310067446 15.7950100354943 16.1836852205392 18.6568456629819 14.2353462538062 17.8400926785233 19.2332196213287 22.756423751427 15.2394790631013 18.4045769415239
TCGA-A8-A09D 3 10.5219606063303 10.1847128749705 3 10.4265672535049 15.0905455312353 11.8335527578601 8.97746939380286 3 17.7378581195012 18.5019050510659 3 10.4814354279206 14.4399331497455 10.665938945539 13.17867193666 13.6324150237128 7.39652419031131 18.2190888472355 14.5504201897196 16.4622710720463 14.1367413513821 14.5942555605548 15.2969259925983 14.3150128087819 14.255496464525 14.8636564953727 14.8682617601406 16.2823321362685 19.2761176937862 14.6074956743533 16.8244645624746 19.6836408326285 20.9878754723101 14.7943304096603 17.2499794444932
TCGA-GM-A2D9 9.69577361338531 12.4879208896814 3 12.7491640771378 3 16.8269437512306 17.5954068232123 3 10.3614730710001 17.8306808505085 18.5195633545396 3 11.5718133977619 13.8100021179039 13.8538102365701 12.4049509715079 13.2679221191971 7.27513564003521 18.8290098508955 14.6262138285174 15.2378272867334 13.9172090925868 12.0902115168064 16.3006640026113 13.7984992768293 10.6748370409524 12.9207553385452 15.4888729225201 16.1076282906109 17.5157255126797 13.9775334553937 16.0844203611571 19.0983714367095 20.7350678304105 15.5077590317809 17.5861520376641
